"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"75224",9288869,"09/01/2013 08:24:00 PM","033XX W CONGRESS PKWY","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1154307,1897549,2013,41.8746993596919,-87.7089179096822,"(41.8746993596919, -87.70891790968217)"
"75235",9288748,"09/01/2013 08:00:00 PM","055XX W GRAND AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1138769,1913443,2013,41.9186104636504,-87.7655813391919,"(41.91861046365038, -87.76558133919194)"
"75329",9296787,"09/01/2013 06:00:00 PM","072XX S EMERALD AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1172634,1856956,2013,41.7629227305204,-87.6428270032937,"(41.76292273052044, -87.6428270032937)"
"75333",9288619,"09/01/2013 06:00:00 PM","011XX N LARRABEE ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1172080,1908084,2013,41.9032347197029,-87.6433523208963,"(41.903234719702894, -87.64335232089627)"
"75375",9289956,"09/01/2013 05:00:00 PM","027XX W MONROE ST","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",1158003,1899531,2013,41.8800635748895,-87.6952936400532,"(41.88006357488954, -87.6952936400532)"
"75422",9288574,"09/01/2013 04:00:00 PM","035XX W WABANSIA AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1152659,1911111,2013,41.9119475730319,-87.7146096239698,"(41.91194757303188, -87.71460962396985)"
"76024",9321566,"09/01/2013 12:01:00 AM","065XX S GREEN ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1171730,1861205,2013,41.7746023678689,-87.6460158626663,"(41.774602367868944, -87.6460158626663)"
"76078",9287829,"08/31/2013 11:44:00 PM","022XX S ALBANY AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1156084,1888859,2013,41.8508174062926,-87.702627894048,"(41.8508174062926, -87.70262789404798)"
"76248",9292366,"08/31/2013 08:00:00 PM","056XX S WABASH AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1177645,1867348,2013,41.7913276158036,-87.6241468185389,"(41.79132761580363, -87.62414681853888)"
"76251",9291143,"08/31/2013 08:00:00 PM","070XX S COTTAGE GROVE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1182739,1858330,2013,41.766464560837,-87.6057481498961,"(41.76646456083701, -87.60574814989612)"
"76488",9287348,"08/31/2013 01:45:00 PM","054XX S MICHIGAN AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1178132,1868644,2013,41.7948729261802,-87.6223218010508,"(41.79487292618024, -87.62232180105084)"
"76550",9292792,"08/31/2013 12:00:00 PM","086XX S FRANCISCO AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1158598,1847182,2013,41.7363990067331,-87.6945375839911,"(41.736399006733144, -87.69453758399106)"
"76569",9287699,"08/31/2013 12:00:00 PM","091XX S DREXEL AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1184195,1844456,2013,41.7283589324212,-87.6008443312434,"(41.72835893242123, -87.60084433124341)"
"77057",9287262,"08/30/2013 08:01:00 PM","089XX S YATES BLVD","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1193757,1846326,2013,41.7332617556089,-87.5657562702906,"(41.73326175560887, -87.5657562702906)"
"77867",9285329,"08/29/2013 10:25:00 PM","068XX S JUSTINE ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1167218,1859568,2013,41.7702079922309,-87.6626029296283,"(41.77020799223094, -87.66260292962832)"
"77999",9292930,"08/29/2013 07:30:00 PM","108XX S PARNELL AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1174605,1832806,2013,41.696608244781,-87.6363197370904,"(41.69660824478104, -87.6363197370904)"
"78091",9286522,"08/29/2013 05:30:00 PM","066XX S ST LAWRENCE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1181414,1861172,2013,41.7742939458582,-87.6105171761447,"(41.77429394585821, -87.61051717614465)"
"78161",9285021,"08/29/2013 04:00:00 PM","078XX S BENNETT AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1190191,1853326,2013,41.7525569335536,-87.5785951134215,"(41.75255693355363, -87.5785951134215)"
"78245",9284895,"08/29/2013 02:38:00 PM","063XX S WOOD ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1165470,1862599,2013,41.7785626841925,-87.6689245555338,"(41.7785626841925, -87.6689245555338)"
"78375",9299862,"08/29/2013 12:00:00 PM","115XX S LAFAYETTE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1177956,1827872,2013,41.6829935556769,-87.6241991574611,"(41.68299355567685, -87.6241991574611)"
"79049",9287146,"08/28/2013 04:00:00 PM","015XX E 73RD ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1187612,1856929,2013,41.7625055902356,-87.5879315250608,"(41.76250559023559, -87.58793152506081)"
"79683",9283994,"08/27/2013 09:00:00 PM","067XX S PARNELL AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1173773,1860196,2013,41.7717885061903,-87.6385564619457,"(41.77178850619027, -87.63855646194573)"
"79904",9291513,"08/27/2013 05:00:00 PM","045XX S LEAMINGTON AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1142748,1874063,2013,41.8104733491077,-87.7519417951126,"(41.810473349107674, -87.75194179511257)"
"79955",9281598,"08/27/2013 04:00:00 PM","019XX N MONTICELLO AVE","OFFENSE INVOLVING CHILDREN","CONTRIBUTE CRIM DELINQUENCY JUVENILE",1151702,1912444,2013,41.9156243366397,-87.7180902547175,"(41.91562433663965, -87.71809025471751)"
"80301",9280838,"08/27/2013 07:15:00 AM","037XX W POLK ST","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1151695,1896158,2013,41.8709340438998,-87.7185446959692,"(41.87093404389982, -87.71854469596924)"
"80744",9280453,"08/26/2013 06:00:00 PM","067XX N GREENVIEW AVE","OFFENSE INVOLVING CHILDREN","CHILD ABANDONMENT",1165079,1945200,2013,42.0052343396624,-87.6680098983964,"(42.00523433966241, -87.66800989839645)"
"80823",9280022,"08/26/2013 04:00:00 PM","024XX W LE MOYNE ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1159644,1909936,2013,41.908582146128,-87.6889811518001,"(41.908582146127955, -87.68898115180014)"
"80988",9279862,"08/26/2013 11:55:00 AM","044XX W THOMAS ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1146605,1906999,2013,41.9007815024107,-87.7369554672495,"(41.900781502410716, -87.73695546724949)"
"81153",9283524,"08/26/2013 08:00:00 AM","077XX S COLFAX AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1194908,1854018,2013,41.7543409861261,-87.5612868620496,"(41.754340986126095, -87.56128686204963)"
"81243",9280544,"08/26/2013 04:00:00 AM","002XX S LOTUS AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1139877,1898516,2013,41.877628778484,-87.7618756947253,"(41.87762877848398, -87.76187569472529)"
"81344",9281723,"08/26/2013 12:01:00 AM","023XX N HARDING AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1149701,1915249,2013,41.92336066979,-87.7253687602695,"(41.92336066978998, -87.72536876026946)"
"81453",9278894,"08/25/2013 10:00:00 PM","039XX W GLADYS AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1150362,1898109,2013,41.8763139026923,-87.7233877508868,"(41.87631390269229, -87.7233877508868)"
"81610",9278656,"08/25/2013 06:50:00 PM","005XX W DIVISION ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1172165,1908221,2013,41.9036087787829,-87.6430360514961,"(41.90360877878287, -87.64303605149614)"
"81649",9279468,"08/25/2013 06:00:00 PM","021XX N BELL AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1161016,1914513,2013,41.9211133734739,-87.6838137563405,"(41.9211133734739, -87.68381375634047)"
"81696",9285422,"08/25/2013 05:00:00 PM","097XX S PRINCETON AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1176040,1840507,2013,41.7177088959244,-87.6308356244219,"(41.71770889592437, -87.63083562442195)"
"81707",9280264,"08/25/2013 04:30:00 PM","080XX S PAULINA ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1166456,1851148,2013,41.7471186295903,-87.6656356666647,"(41.74711862959027, -87.66563566666474)"
"81827",9280252,"08/25/2013 02:00:00 PM","017XX W CULLERTON ST","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1165019,1890413,2013,41.854896966256,-87.669790558027,"(41.854896966256014, -87.66979055802703)"
"81991",9278189,"08/25/2013 10:00:00 AM","047XX N KENMORE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1168431,1931779,2013,41.9683346731723,-87.6560681831244,"(41.96833467317228, -87.65606818312443)"
"82005",9278152,"08/25/2013 09:00:00 AM","023XX W 91ST ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1162517,1844207,2013,41.728154417229,-87.6802623017709,"(41.72815441722896, -87.68026230177094)"
"82530",9277655,"08/24/2013 07:25:00 PM","088XX S YATES BLVD","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1193741,1847048,2013,41.7352433794186,-87.5657912968499,"(41.73524337941864, -87.56579129684991)"
"82909",9277653,"08/24/2013 11:00:00 AM","050XX S SEELEY AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1163585,1871127,2013,41.8020043636022,-87.6755959228837,"(41.80200436360216, -87.6755959228837)"
"82932",9277302,"08/24/2013 10:30:00 AM","046XX W MONROE ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1145149,1899194,2013,41.8793913368188,-87.7425009096183,"(41.87939133681884, -87.74250090961831)"
"82978",9299190,"08/24/2013 09:00:00 AM","078XX S GREEN ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1171951,1853065,2013,41.7522603528456,-87.645444344011,"(41.75226035284561, -87.64544434401097)"
"82984",9277040,"08/24/2013 08:30:00 AM","051XX N MILWAUKEE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1138474,1933671,2013,41.9741234613149,-87.7661734381063,"(41.974123461314896, -87.76617343810628)"
"83557",9276354,"08/23/2013 05:25:00 PM","052XX W PARKER AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1140881,1917742,2013,41.9303687441954,-87.7577155256699,"(41.93036874419538, -87.75771552566988)"
"83595",9276754,"08/23/2013 04:30:00 PM","022XX N TRIPP AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1147726,1914462,2013,41.9212392621342,-87.7326459440648,"(41.92123926213419, -87.7326459440648)"
"83606",9276708,"08/23/2013 04:00:00 PM","078XX S BENNETT AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1190191,1853326,2013,41.7525569335536,-87.5785951134215,"(41.75255693355363, -87.5785951134215)"
"83944",9275867,"08/23/2013 08:40:00 AM","043XX S WENTWORTH AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1175609,1876459,2013,41.8163749201825,-87.6313395039186,"(41.816374920182525, -87.63133950391858)"
"84314",9275291,"08/22/2013 08:10:00 PM","017XX N CLARK ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1174739,1911995,2013,41.9139075855509,-87.6334681450452,"(41.913907585550945, -87.63346814504521)"
"84436",9276552,"08/22/2013 06:00:00 PM","032XX N CLARK ST","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1169902,1921496,2013,41.9400857236543,-87.6509604899584,"(41.94008572365433, -87.65096048995835)"
"84466",9274908,"08/22/2013 05:30:00 PM","014XX S PRAIRIE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1178250,1893498,2013,41.8630715650341,-87.6211335345326,"(41.863071565034105, -87.62113353453265)"
"84488",9274989,"08/22/2013 05:00:00 PM","006XX E 88TH PL","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1182091,1846401,2013,41.7337451138675,-87.608491637105,"(41.733745113867506, -87.60849163710498)"
"84492",9297597,"08/22/2013 05:00:00 PM","027XX W POTOMAC AVE","OFFENSE INVOLVING CHILDREN","CONTRIBUTE DELINQUENCY OF A CHILD",1157836,1908571,2013,41.9048735506754,-87.6956601531657,"(41.90487355067538, -87.69566015316568)"
"84524",9274718,"08/22/2013 04:30:00 PM","050XX W WASHINGTON BLVD","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1142642,1900070,2013,41.8818421800346,-87.751684528477,"(41.881842180034624, -87.75168452847697)"
"84558",9274951,"08/22/2013 04:00:00 PM","128XX S SANGAMON ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1172310,1819466,2013,41.6600517545724,-87.6451127750676,"(41.660051754572386, -87.64511277506763)"
"84562",9274758,"08/22/2013 04:00:00 PM","078XX S BENNETT AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1190191,1853326,2013,41.7525569335536,-87.5785951134215,"(41.75255693355363, -87.5785951134215)"
"85423",9273551,"08/21/2013 03:41:00 PM","065XX S CAMPBELL AVE","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",1160869,1861357,2013,41.7752507749048,-87.6858264817915,"(41.77525077490485, -87.6858264817915)"
"85444",9281937,"08/21/2013 03:00:00 PM","077XX S WINCHESTER AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1164660,1853370,2013,41.7532541753231,-87.6721541541858,"(41.75325417532312, -87.67215415418576)"
"85507",9273330,"08/21/2013 01:30:00 PM","023XX N LONG AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1140031,1915219,2013,41.923460981161,-87.7609010147937,"(41.92346098116098, -87.76090101479372)"
"85529",9273165,"08/21/2013 01:00:00 PM","057XX S PRINCETON AVE","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1175226,1866910,2013,41.7901801136686,-87.6330298192095,"(41.79018011366856, -87.63302981920947)"
"85732",9273766,"08/21/2013 08:00:00 AM","045XX W THOMAS ST","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1146040,1906984,2013,41.9007511000436,-87.7390311528304,"(41.9007511000436, -87.73903115283039)"
"85880",9395107,"08/21/2013 12:01:00 AM","034XX W WALNUT ST","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1153570,1901500,2013,41.8855559949646,-87.7115187693856,"(41.88555599496458, -87.71151876938559)"
"86177",9271990,"08/20/2013 06:30:00 PM","085XX S SAGINAW AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1195270,1848950,2013,41.7404250718126,-87.5601271672881,"(41.740425071812645, -87.56012716728806)"
"86270",9272013,"08/20/2013 04:30:00 PM","052XX S CAMPBELL AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1160628,1869976,2013,41.7989074525263,-87.6864722483579,"(41.79890745252631, -87.68647224835789)"
"86359",9276511,"08/20/2013 02:45:00 PM","096XX S VANDERPOEL AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1166372,1840680,2013,41.7183946557297,-87.6662407604165,"(41.718394655729675, -87.66624076041653)"
"86837",9286329,"08/20/2013 12:00:00 AM","016XX W 32ND PL","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1165953,1883116,2013,41.8348534371158,-87.666570315255,"(41.83485343711585, -87.66657031525499)"
"86843",9413418,"08/20/2013 12:00:00 AM","072XX S CHAMPLAIN AVE","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",NA,NA,2013,NA,NA,""
"86863",9270184,"08/19/2013 11:30:00 PM","067XX S ARTESIAN AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1161157,1860092,2013,41.7717734815223,-87.6848056734149,"(41.771773481522295, -87.68480567341494)"
"87031",9278345,"08/19/2013 08:00:00 PM","023XX S RIDGEWAY AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1151776,1888384,2013,41.8495996864729,-87.7184517190085,"(41.84959968647294, -87.71845171900853)"
"87215",9269727,"08/19/2013 04:30:00 PM","057XX S KOSTNER AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1147970,1866289,2013,41.7890417608996,-87.7329869596613,"(41.789041760899565, -87.73298695966135)"
"87294",9278360,"08/19/2013 03:00:00 PM","072XX S LANGLEY AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1182187,1857219,2013,41.7634286605902,-87.6078057637745,"(41.763428660590215, -87.6078057637745)"
"87433",9269555,"08/19/2013 11:50:00 AM","012XX N PULASKI RD","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1149537,1907803,2013,41.9029313235055,-87.7261650425503,"(41.902931323505506, -87.72616504255028)"
"87573",9270253,"08/19/2013 08:30:00 AM","015XX S KEELER AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1148675,1892186,2013,41.8600932174083,-87.7297348164803,"(41.8600932174083, -87.72973481648035)"
"87757",9289585,"08/19/2013 12:01:00 AM","028XX E 89TH ST","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1196696,1846467,2013,41.7335762421434,-87.5549848474039,"(41.733576242143435, -87.55498484740394)"
"87935",9268269,"08/18/2013 08:30:00 PM","038XX W FILLMORE ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1151003,1895059,2013,41.8679318349051,-87.7211140693595,"(41.867931834905114, -87.72111406935946)"
"88051",9268431,"08/18/2013 06:00:00 PM","076XX N SHERIDAN RD","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1165562,1950543,2013,42.0198853031682,-87.6660796909305,"(42.019885303168174, -87.66607969093046)"
"88054",9273841,"08/18/2013 06:00:00 PM","080XX S ESCANABA AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1196861,1851976,2013,41.7486892730059,-87.5541976575776,"(41.74868927300594, -87.5541976575776)"
"88080",9269866,"08/18/2013 05:30:00 PM","078XX S COLFAX AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1194926,1853212,2013,41.7521288168212,-87.5612474058636,"(41.7521288168212, -87.5612474058636)"
"88233",9268585,"08/18/2013 02:00:00 PM","106XX S CHAMPLAIN AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1182539,1834278,2013,41.7004677452782,-87.6072249615453,"(41.70046774527819, -87.60722496154526)"
"88376",9267727,"08/18/2013 10:15:00 AM","069XX W IRVING PARK RD","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1129555,1925783,2013,41.95263529926,-87.7991525415913,"(41.95263529925996, -87.79915254159127)"
"88536",9267562,"08/18/2013 02:50:00 AM","011XX N DEARBORN ST","OFFENSE INVOLVING CHILDREN","CHILD ABANDONMENT",1175692,1907878,2013,41.902588958785,-87.6300910379358,"(41.90258895878495, -87.63009103793578)"
"89064",9267252,"08/17/2013 03:30:00 PM","079XX S WESTERN AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1161712,1852165,2013,41.7500091355722,-87.6829908929409,"(41.75000913557223, -87.6829908929409)"
"89077",9402472,"08/17/2013 03:00:00 PM","014XX N HUDSON AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1173015,1909927,2013,41.9082713199899,-87.6398631748588,"(41.90827131998988, -87.63986317485883)"
"89315",9266727,"08/17/2013 09:00:00 AM","014XX W 63RD ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1167650,1863005,2013,41.7796303006288,-87.6609208875216,"(41.779630300628774, -87.66092088752164)"
"89755",9325046,"08/16/2013 09:00:00 PM","059XX S MOZART ST","OFFENSE INVOLVING CHILDREN","SEX ASSLT OF CHILD BY FAM MBR",1158435,1865111,2013,41.7856022301058,-87.6946470705664,"(41.78560223010579, -87.69464707056643)"
"89783",9266327,"08/16/2013 08:30:00 PM","089XX S YATES BLVD","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1193757,1846326,2013,41.7332617556089,-87.5657562702906,"(41.73326175560887, -87.5657562702906)"
"89855",9266204,"08/16/2013 06:50:00 PM","042XX N ST LOUIS AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1152329,1928183,2013,41.9588010242626,-87.7153698748757,"(41.95880102426262, -87.71536987487568)"
"89867",9266155,"08/16/2013 06:30:00 PM","035XX S COTTAGE GROVE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1181457,1881395,2013,41.8297865677337,-87.6097354550244,"(41.82978656773369, -87.60973545502442)"
"90068",9266120,"08/16/2013 02:30:00 PM","036XX W LEXINGTON ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1151900,1896406,2013,41.8716105520522,-87.7177855336014,"(41.87161055205218, -87.71778553360136)"
"90104",9265973,"08/16/2013 01:40:00 PM","004XX S LA SALLE ST","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1175283,1898158,2013,41.8759259320953,-87.6318852078375,"(41.875925932095335, -87.63188520783751)"
"90176",9265769,"08/16/2013 12:00:00 PM","024XX E 78TH ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1193685,1853759,2013,41.7536602985848,-87.565777148497,"(41.75366029858483, -87.56577714849702)"
"90311",9266673,"08/16/2013 08:40:00 AM","055XX S RACINE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1169228,1867916,2013,41.7930726585504,-87.6549936976926,"(41.79307265855036, -87.65499369769259)"
"90400",9266279,"08/16/2013 04:00:00 AM","013XX N PULASKI RD","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1149432,1908659,2013,41.9052823118674,-87.7265284890013,"(41.90528231186739, -87.72652848900132)"
"90417",9265104,"08/16/2013 02:22:00 AM","055XX S ROCKWELL ST","OFFENSE INVOLVING CHILDREN","CHILD ABANDONMENT",1159941,1867742,2013,41.7927912198997,-87.6890530482388,"(41.79279121989972, -87.68905304823879)"
"90499",9274593,"08/16/2013 12:00:00 AM","029XX E 81ST ST","OFFENSE INVOLVING CHILDREN","SEX ASSLT OF CHILD BY FAM MBR",1197041,1851784,2013,41.7481579361325,-87.5535444633296,"(41.74815793613248, -87.55354446332964)"
"90968",9271985,"08/15/2013 03:00:00 PM","065XX S RACINE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1169400,1861619,2013,41.7757892173167,-87.6545452785675,"(41.77578921731674, -87.65454527856747)"
"91404",9267569,"08/15/2013 12:00:00 AM","048XX N WINTHROP AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1167952,1932551,2013,41.9704634425118,-87.657807048107,"(41.9704634425118, -87.65780704810699)"
"91647",9263184,"08/14/2013 06:35:00 PM","015XX W FULLERTON AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1165691,1916068,2013,41.9252819353495,-87.6665923414091,"(41.92528193534953, -87.66659234140913)"
"92575",9261417,"08/13/2013 05:30:00 PM","048XX S WOOD ST","OFFENSE INVOLVING CHILDREN","CONTRIBUTE DELINQUENCY OF A CHILD",1165199,1872799,2013,41.8065584841465,-87.6696293719439,"(41.80655848414652, -87.6696293719439)"
"92726",9261085,"08/13/2013 02:20:00 PM","093XX S BALTIMORE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1198571,1843332,2013,41.7249268160945,-87.5482206962346,"(41.72492681609454, -87.54822069623462)"
"93183",9260050,"08/12/2013 11:45:00 PM","051XX S HERMITAGE AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1165584,1870778,2013,41.8010044561694,-87.6682746740795,"(41.80100445616935, -87.6682746740795)"
"93446",9259723,"08/12/2013 07:00:00 PM","010XX N DRAKE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1152553,1906887,2013,41.9003586208266,-87.7151108772367,"(41.900358620826566, -87.71511087723674)"
"94173",9258343,"08/11/2013 11:30:00 PM","030XX S CENTRAL PARK AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1152814,1884070,2013,41.8377410814126,-87.7147561300869,"(41.83774108141259, -87.71475613008694)"
"94249",9258212,"08/11/2013 10:10:00 PM","049XX S WOOD ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1165229,1871634,2013,41.8033609516991,-87.6695523409044,"(41.80336095169911, -87.66955234090437)"
"94396",9258143,"08/11/2013 07:00:00 PM","005XX W DIVISION ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1172165,1908221,2013,41.9036087787829,-87.6430360514961,"(41.90360877878287, -87.64303605149614)"
"94447",9258100,"08/11/2013 06:00:00 PM","035XX W 71ST PL","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1154197,1856935,2013,41.7632513643638,-87.7104028360982,"(41.76325136436383, -87.71040283609821)"
"94486",9257987,"08/11/2013 05:00:00 PM","031XX S HALSTED ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1171440,1884079,2013,41.8373773561597,-87.6464087696784,"(41.837377356159735, -87.64640876967842)"
"94665",9268469,"08/11/2013 12:00:00 PM","114XX S HAMLIN AVE","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",1153194,1828509,2013,41.6852651737783,-87.7148276374501,"(41.685265173778305, -87.71482763745011)"
"94668",9259900,"08/11/2013 12:00:00 PM","023XX N MONTICELLO AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1151692,1915424,2013,41.9238019166199,-87.7180484429062,"(41.923801916619915, -87.7180484429062)"
"94779",9258795,"08/11/2013 09:00:00 AM","014XX W 63RD ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1167650,1863005,2013,41.7796303006288,-87.6609208875216,"(41.779630300628774, -87.66092088752164)"
"95717",9256546,"08/10/2013 10:00:00 AM","085XX W BRYN MAWR AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1118574,1936118,2013,41.9811765204101,-87.8393011149227,"(41.98117652041006, -87.83930111492268)"
"96275",9256030,"08/09/2013 08:00:00 PM","038XX S EMERALD AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1171898,1879137,2013,41.8238059950793,-87.6448735104692,"(41.823805995079326, -87.64487351046921)"
"96331",9255927,"08/09/2013 06:56:00 PM","069XX S GREEN ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1171796,1858665,2013,41.767630855086,-87.6458483471894,"(41.767630855086, -87.64584834718943)"
"96351",9255943,"08/09/2013 06:30:00 PM","034XX S DR MARTIN LUTHER KING JR DR","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1179342,1882101,2013,41.8317725076712,-87.6174737042199,"(41.831772507671225, -87.61747370421988)"
"96474",9255905,"08/09/2013 04:14:00 PM","009XX W ERIE ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1169749,1904495,2013,41.8934374074106,-87.6520191985369,"(41.893437407410566, -87.6520191985369)"
"96555",9259827,"08/09/2013 02:45:00 PM","027XX W 22ND PL","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1158594,1888909,2013,41.8509036541147,-87.6934142863602,"(41.850903654114745, -87.69341428636018)"
