"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"666965",20146,"11/07/2011 12:05:00 PM","040XX S LAKE PARK AVE","HOMICIDE","FIRST DEGREE MURDER",1183581,1878678,2011,41.8222815781428,-87.6020274732404,"(41.82228157814277, -87.60202747324038)"
"667392",20142,"11/06/2011 10:03:00 PM","045XX S MARSHFIELD AVE","HOMICIDE","FIRST DEGREE MURDER",1166132,1874806,2011,41.8120460975274,-87.6661502934339,"(41.81204609752745, -87.66615029343393)"
"667497",20143,"11/06/2011 07:48:00 PM","011XX N ASHLAND AVE","HOMICIDE","FIRST DEGREE MURDER",1165476,1907792,2011,41.9025766469518,-87.6676183894565,"(41.90257664695177, -87.66761838945649)"
"667666",20144,"11/06/2011 03:58:00 PM","015XX W MARQUETTE RD","HOMICIDE","FIRST DEGREE MURDER",1167083,1860335,2011,41.7723156277981,-87.663075873941,"(41.77231562779809, -87.66307587394095)"
"668392",20145,"11/05/2011 09:07:00 PM","071XX S WINCHESTER AVE","HOMICIDE","FIRST DEGREE MURDER",1164557,1857059,2011,41.7633794840766,-87.6724277527984,"(41.76337948407657, -87.6724277527984)"
"668491",20140,"11/05/2011 07:05:00 PM","004XX E 400","HOMICIDE","FIRST DEGREE MURDER",1180478,1847433,2011,41.736614169434,-87.6143692469573,"(41.73661416943401, -87.61436924695732)"
"668584",20138,"11/05/2011 05:05:00 PM","004XX E 400","HOMICIDE","FIRST DEGREE MURDER",1180478,1847433,2011,41.736614169434,-87.6143692469573,"(41.73661416943401, -87.61436924695732)"
"668586",20139,"11/05/2011 05:05:00 PM","004XX E 400","HOMICIDE","FIRST DEGREE MURDER",1180478,1847433,2011,41.736614169434,-87.6143692469573,"(41.73661416943401, -87.61436924695732)"
"668747",20147,"11/05/2011 01:50:00 PM","037XX W JACKSON BLVD","HOMICIDE","FIRST DEGREE MURDER",1151622,1898470,2011,41.877279861843,-87.7187519297742,"(41.87727986184295, -87.71875192977419)"
"668797",20141,"11/05/2011 12:14:00 PM","003XX N 320","HOMICIDE","FIRST DEGREE MURDER",1139400,1901714,2011,41.8864132047311,-87.7635491800902,"(41.886413204731106, -87.76354918009022)"
"669049",20136,"11/05/2011 02:57:00 AM","013XX S TROY ST","HOMICIDE","FIRST DEGREE MURDER",1155528,1893813,2011,41.8644229202712,-87.7045353799989,"(41.86442292027123, -87.70453537999894)"
"669600",20135,"11/04/2011 04:25:00 PM","088XX S WALLACE ST","HOMICIDE","FIRST DEGREE MURDER",1173813,1846173,2011,41.7333067567767,-87.6388247785947,"(41.733306756776706, -87.63882477859465)"
"670802",20133,"11/03/2011 09:30:00 AM","050XX N CLARK ST","HOMICIDE","FIRST DEGREE MURDER",1165177,1933699,2011,41.9736731846314,-87.6679780849563,"(41.97367318463143, -87.66797808495633)"
"671127",20130,"11/02/2011 09:28:00 PM","005XX E 507","HOMICIDE","FIRST DEGREE MURDER",1182085,1819171,2011,41.6590224808344,-87.6093521319065,"(41.6590224808344, -87.60935213190648)"
"671128",20129,"11/02/2011 09:28:00 PM","005XX E 507","HOMICIDE","FIRST DEGREE MURDER",1182085,1819171,2011,41.6590224808344,-87.6093521319065,"(41.6590224808344, -87.60935213190648)"
