"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"1496106",7061563,"08/05/2009 05:55:00 PM","005XX S MORGAN ST","SEX OFFENSE","PUBLIC INDECENCY",1169811,1897825,2009,41.8751331137444,-87.6519859887148,"(41.87513311374438, -87.65198598871484)"
"1496111",7064964,"08/05/2009 05:39:52 PM","009XX W OAKDALE AVE","SEX OFFENSE","PUBLIC INDECENCY",1169695,1919748,2009,41.9352936543872,-87.6517723530199,"(41.93529365438717, -87.6517723530199)"
"1496224",7062472,"08/05/2009 04:00:00 PM","071XX S SANGAMON ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1171178,1857157,2009,41.7635062486417,-87.6481576162992,"(41.76350624864168, -87.64815761629916)"
"1496715",7089092,"08/05/2009 04:30:00 AM","087XX S COMMERCIAL AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1197703,1847466,2009,41.7362925283319,-87.551262527966,"(41.73629252833187, -87.55126252796605)"
"1496815",7064966,"08/05/2009 01:00:00 AM","033XX N HALSTED ST","SEX OFFENSE","PUBLIC INDECENCY",1170284,1922731,2009,41.9434662608901,-87.6495203182239,"(41.94346626089009, -87.64952031822386)"
"1497177",7059363,"08/04/2009 07:30:00 PM","022XX S KOSTNER AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1147373,1888539,2009,41.8501104025095,-87.7346075082994,"(41.85011040250952, -87.73460750829939)"
"1497374",7125517,"08/04/2009 04:00:00 PM","081XX S KOLMAR AVE","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",1147593,1850279,2009,41.7451148171038,-87.7347778269448,"(41.7451148171038, -87.73477782694476)"
"1497683",7058329,"08/04/2009 09:40:00 AM","009XX W NORTH AVE","SEX OFFENSE","INDECENT SOLICITATION/CHILD",1169891,1910889,2009,41.9109798347068,-87.6513109917877,"(41.91097983470676, -87.65131099178767)"
"1498051",7057510,"08/03/2009 10:20:00 PM","067XX N GREENVIEW AVE","SEX OFFENSE","PUBLIC INDECENCY",1165000,1945123,2009,42.0050247343149,-87.6683027443516,"(42.00502473431493, -87.66830274435164)"
"1498406",7057290,"08/03/2009 04:30:00 PM","097XX S PRAIRIE AVE","SEX OFFENSE","AGG CRIMINAL SEXUAL ABUSE",1179592,1840607,2009,41.7179030398427,-87.6178231111302,"(41.71790303984269, -87.61782311113024)"
