"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"1056181",7736411,"09/30/2010 04:30:00 PM","051XX S ADA ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1168161,1870600,2010,41.8004609005776,-87.6588290457269,"(41.80046090057756, -87.65882904572693)"
"1056373",7739909,"09/30/2010 12:15:00 PM","050XX S LAKE SHORE DR W","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1188596,1871952,2010,41.8037064071058,-87.5838451345623,"(41.80370640710576, -87.58384513456234)"
"1056503",7735634,"09/30/2010 10:00:00 AM","048XX N TRIPP AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1147137,1931769,2010,41.9687424347756,-87.734365729103,"(41.96874243477565, -87.73436572910303)"
"1056639",7733969,"09/30/2010 05:00:00 AM","055XX N MOBILE AVE","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1133205,1936255,2010,41.9813082864013,-87.7854885821704,"(41.981308286401315, -87.78548858217037)"
"1056998",7754732,"09/29/2010 08:30:00 PM","080XX S INDIANA AVE","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1179028,1851724,2010,41.7484222988673,-87.6195511370398,"(41.74842229886726, -87.61955113703976)"
"1057205",7973796,"09/29/2010 05:00:00 PM","025XX W 68TH ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1160667,1859521,2010,41.7702167011781,-87.6866176048577,"(41.77021670117805, -87.68661760485767)"
"1057281",8101104,"09/29/2010 03:45:00 PM","074XX S BENNETT AVE","OFFENSE INVOLVING CHILDREN","CHILD ABANDONMENT",1190032,1856139,2010,41.7602798759552,-87.579087396092,"(41.7602798759552, -87.57908739609198)"
"1057496",7733230,"09/29/2010 12:00:00 PM","039XX W POLK ST","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1150260,1896116,2010,41.8708468732736,-87.7238142271575,"(41.87084687327361, -87.7238142271575)"
"1057549",7752780,"09/29/2010 11:00:00 AM","048XX S PRAIRIE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1178821,1872878,2010,41.8064757404539,-87.6196663542951,"(41.8064757404539, -87.61966635429515)"
"1057612",7748295,"09/29/2010 09:30:00 AM","069XX S TALMAN AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1159865,1858561,2010,41.7675988323553,-87.6895837640936,"(41.7675988323553, -87.68958376409357)"
"1057664",7735751,"09/29/2010 08:45:00 AM","022XX W 37TH ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1161637,1880057,2010,41.8265500387091,-87.6824920095317,"(41.826550038709065, -87.6824920095317)"
"1057967",7733276,"09/28/2010 09:53:00 PM","098XX S CHARLES ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1167621,1839338,2010,41.7146853510174,-87.6617044575562,"(41.71468535101738, -87.6617044575562)"
"1058400",7730690,"09/28/2010 03:05:00 PM","023XX S RIDGEWAY AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1151705,1888060,2010,41.8487119855488,-87.7187208111381,"(41.84871198554876, -87.71872081113813)"
"1058768",7735349,"09/28/2010 08:00:00 AM","013XX W WASHBURNE AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1167756,1894477,2010,41.8659904494487,-87.6596275581374,"(41.86599044944867, -87.65962755813742)"
"1058778",7776486,"09/28/2010 07:45:00 AM","068XX S STEWART AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1174651,1859822,2010,41.7707426988973,-87.6353491367364,"(41.77074269889733, -87.63534913673642)"
"1059270",7730707,"09/27/2010 05:30:00 PM","060XX N NAPLES AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1132146,1940299,2010,41.9924239094906,-87.789288854803,"(41.99242390949058, -87.78928885480296)"
"1059370",7729104,"09/27/2010 03:53:00 PM","068XX S DORCHESTER AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1186675,1860019,2010,41.771007056596,-87.5912680134179,"(41.771007056596034, -87.5912680134179)"
"1059534",7731397,"09/27/2010 12:23:06 PM","079XX S EVANS AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1182560,1852593,2010,41.7507257961691,-87.6065818908711,"(41.750725796169085, -87.6065818908711)"
"1059535",7729264,"09/27/2010 12:20:00 PM","083XX S ELIZABETH ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1169407,1849345,2010,41.7421076015665,-87.6548744809449,"(41.74210760156648, -87.65487448094491)"
"1059590",7741380,"09/27/2010 11:22:00 AM","052XX N ASHLAND AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1164684,1934638,2010,41.976260326995,-87.6697642177415,"(41.976260326995025, -87.66976421774152)"
"1059900",7752426,"09/27/2010 12:00:00 AM","001XX N CENTRAL AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1139065,1900465,2010,41.882991885815,-87.7648097863247,"(41.88299188581501, -87.76480978632469)"
"1059907",7730853,"09/27/2010 12:00:00 AM","019XX N ALBANY AVE","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1155235,1912743,2010,41.9163745363447,-87.7051021961755,"(41.91637453634474, -87.70510219617553)"
"1060064",7736885,"09/26/2010 09:00:00 PM","114XX S FOREST AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1180326,1829214,2010,41.6866223372547,-87.6154825927669,"(41.68662233725475, -87.61548259276687)"
"1060324",7727236,"09/26/2010 04:00:00 PM","109XX S AVENUE F","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1203555,1833176,2010,41.6969317854615,-87.5303116719038,"(41.6969317854615, -87.53031167190385)"
"1060465",7727641,"09/26/2010 01:10:00 PM","011XX W WILSON AVE","OFFENSE INVOLVING CHILDREN","CONTRIBUTE DELINQUENCY OF A CHILD",1167926,1930663,2010,41.9652832713188,-87.657957376201,"(41.96528327131879, -87.65795737620097)"
"1060577",7726826,"09/26/2010 10:30:00 AM","055XX S ADA ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1168237,1867792,2010,41.792753788295,-87.6586311552352,"(41.792753788295016, -87.65863115523521)"
"1061282",7725966,"09/25/2010 05:00:00 PM","025XX W 68TH ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1160667,1859520,2010,41.7702139570347,-87.6866176324205,"(41.77021395703472, -87.68661763242054)"
"1061570",7726462,"09/25/2010 11:15:00 AM","097XX S BRENNAN AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1193205,1840599,2010,41.7175598170387,-87.5679650165332,"(41.71755981703872, -87.56796501653321)"
"1061612",7728843,"09/25/2010 10:30:00 AM","019XX E 73RD PL","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1190593,1856583,2010,41.7614847328779,-87.5770170468486,"(41.76148473287794, -87.57701704684862)"
"1062176",7725152,"09/24/2010 09:00:00 PM","082XX S COLES AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1198209,1850998,2010,41.7459719687185,-87.5492908668615,"(41.745971968718464, -87.5492908668615)"
"1062357",7732373,"09/24/2010 06:00:00 PM","040XX N HAMLIN AVE","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",1150383,1926403,2010,41.9539548601204,-87.7225708318095,"(41.95395486012045, -87.72257083180955)"
"1062434",7724671,"09/24/2010 05:00:00 PM","103XX S AVENUE L","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1201871,1836949,2010,41.7073281375504,-87.536349499712,"(41.70732813755037, -87.53634949971197)"
"1062528",7724717,"09/24/2010 03:30:00 PM","012XX W 76TH ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1169301,1854385,2010,41.755940339941,-87.6551173046397,"(41.75594033994096, -87.65511730463973)"
"1062558",7736088,"09/24/2010 03:00:00 PM","073XX S PEORIA ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1171539,1856059,2010,41.7604853008564,-87.646866595013,"(41.76048530085643, -87.64686659501298)"
"1062582",7731363,"09/24/2010 02:30:00 PM","016XX W 16TH ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1165584,1892167,2010,41.8596981023162,-87.667666853911,"(41.85969810231619, -87.66766685391096)"
"1062641",7730091,"09/24/2010 01:20:00 PM","101XX S CALHOUN AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1194779,1838172,2010,41.7108613534657,-87.5622798137811,"(41.71086135346568, -87.56227981378113)"
"1063197",7723362,"09/23/2010 10:50:00 PM","103XX S STATE ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1178029,1836646,2010,41.7070690231752,-87.6236673058909,"(41.707069023175244, -87.62366730589088)"
"1063214",7729943,"09/23/2010 10:30:00 PM","042XX W AUGUSTA BLVD","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1147891,1906369,2010,41.8990280872269,-87.7322480726358,"(41.89902808722693, -87.73224807263578)"
"1063546",7725229,"09/23/2010 05:00:00 PM","075XX S COLES AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1196013,1855588,2010,41.7586218983893,-87.5571855662203,"(41.758621898389315, -87.55718556622027)"
"1063924",7722201,"09/23/2010 10:00:00 AM","014XX N WASHTENAW AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1158188,1909599,2010,41.9076872796802,-87.6943390189612,"(41.90768727968019, -87.69433901896116)"
"1063985",7780292,"09/23/2010 09:00:00 AM","044XX S WOOD ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1165132,1875249,2010,41.8132829856744,-87.6698057284464,"(41.81328298567444, -87.66980572844636)"
"1064923",7724007,"09/22/2010 12:00:00 PM","075XX S DORCHESTER AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1186887,1855332,2010,41.7581404840498,-87.5906392543564,"(41.75814048404981, -87.59063925435636)"
"1064944",7721883,"09/22/2010 11:45:00 AM","014XX N WASHTENAW AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1158188,1909599,2010,41.9076872796802,-87.6943390189612,"(41.90768727968019, -87.69433901896116)"
"1065120",7720136,"09/22/2010 08:30:00 AM","087XX S WALLACE ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1173876,1846770,2010,41.7349436093219,-87.6385763249021,"(41.73494360932185, -87.6385763249021)"
"1065753",7719386,"09/21/2010 04:38:00 PM","087XX S LANGLEY AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1182381,1847414,2010,41.7365181950823,-87.6073979271589,"(41.736518195082255, -87.60739792715886)"
"1065755",7719661,"09/21/2010 04:35:00 PM","079XX S PAULINA ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1166346,1852230,2010,41.7500901332531,-87.6660079882378,"(41.7500901332531, -87.66600798823784)"
"1065852",7721541,"09/21/2010 03:00:00 PM","004XX W 103RD ST","OFFENSE INVOLVING CHILDREN","CHILD ABANDONMENT",1175384,1836573,2010,41.7069281085683,-87.6333554138194,"(41.70692810856831, -87.63335541381942)"
"1065976",7750197,"09/21/2010 01:00:00 PM","0000X W TERMINAL ST","OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY",1104700,1933700,2010,41.9747494424539,-87.8903729309751,"(41.9747494424539, -87.89037293097509)"
"1066027",7719278,"09/21/2010 12:00:00 PM","007XX W 71ST ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1172877,1857763,2010,41.7651318801024,-87.6419125937127,"(41.76513188010235, -87.64191259371273)"
"1066039",7719265,"09/21/2010 12:00:00 PM","021XX E 98TH PL","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1191742,1840037,2010,41.7160531961057,-87.5733414623822,"(41.71605319610575, -87.5733414623822)"
"1066098",7718557,"09/21/2010 11:00:00 AM","059XX S LAFLIN ST","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1167312,1865285,2010,41.7858941489648,-87.6620947871641,"(41.785894148964836, -87.66209478716407)"
"1066099",7721904,"09/21/2010 11:00:00 AM","014XX N WASHTENAW AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1158188,1909599,2010,41.9076872796802,-87.6943390189612,"(41.90768727968019, -87.69433901896116)"
"1066448",7742864,"09/21/2010 12:01:00 AM","068XX S CLYDE AVE","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1191437,1859790,2010,41.7702645897213,-87.5738199774926,"(41.77026458972126, -87.57381997749263)"
"1066457",7821686,"09/21/2010 12:00:00 AM","096XX S EWING AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1202076,1841723,2010,41.7204231614175,-87.5354368006428,"(41.72042316141755, -87.53543680064277)"
"1066461",7730973,"09/21/2010 12:00:00 AM","034XX W 54TH PL","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1154056,1868296,2010,41.794430476597,-87.7106180944291,"(41.79443047659702, -87.71061809442914)"
"1066763",7720110,"09/20/2010 07:00:00 PM","072XX S DAMEN AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1164239,1856551,2010,41.7619921598455,-87.6736075700855,"(41.761992159845526, -87.6736075700855)"
"1066909",7728865,"09/20/2010 04:20:00 PM","009XX S BISHOP ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1166817,1895976,2010,41.8701240001616,-87.6630317123323,"(41.87012400016158, -87.66303171233234)"
"1066988",7717752,"09/20/2010 03:00:00 PM","018XX W MAYPOLE AVE","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1163984,1901102,2010,41.8842504131417,-87.6732877821542,"(41.88425041314174, -87.67328778215416)"
"1066989",7723123,"09/20/2010 03:00:00 PM","044XX S WOOD ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1165047,1875410,2010,41.8137265885183,-87.6701129551683,"(41.81372658851834, -87.67011295516829)"
"1067077",7720351,"09/20/2010 01:40:00 PM","052XX S STATE ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1177212,1869954,2010,41.7984885230301,-87.6256558653739,"(41.79848852303006, -87.62565586537387)"
"1067172",7718754,"09/20/2010 12:00:00 PM","021XX E 98TH PL","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1191742,1840037,2010,41.7160531961057,-87.5733414623822,"(41.71605319610575, -87.5733414623822)"
"1067261",7716799,"09/20/2010 10:05:00 AM","087XX S ADA ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1168818,1846710,2010,41.734889509733,-87.6571084323574,"(41.734889509732966, -87.65710843235736)"
"1067298",7829349,"09/20/2010 09:20:00 AM","018XX S CENTRAL PARK AVE","OFFENSE INVOLVING CHILDREN","CHILD PORNOGRAPHY",1152629,1890600,2010,41.8556638513574,-87.7152625325073,"(41.85566385135737, -87.71526253250725)"
"1067389",7736699,"09/20/2010 07:30:00 AM","016XX W 16TH ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1165514,1892085,2010,41.8594745759126,-87.6679261358598,"(41.85947457591255, -87.66792613585977)"
"1067399",7717035,"09/20/2010 07:00:00 AM","054XX S CHRISTIANA AVE","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1154936,1868179,2010,41.7940918742242,-87.7073942536597,"(41.79409187422417, -87.70739425365967)"
"1067719",7719511,"09/19/2010 09:00:00 PM","063XX S CHAMPLAIN AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1181623,1862892,2010,41.7790089682959,-87.6096979707629,"(41.779008968295884, -87.60969797076292)"
"1068171",7715754,"09/19/2010 12:00:00 PM","070XX S MICHIGAN AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1178424,1858221,2010,41.766264526349,-87.6215674154632,"(41.766264526348955, -87.62156741546319)"
"1068186",7723959,"09/19/2010 12:00:00 PM","004XX N LAWNDALE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1151603,1902702,2010,41.8888932926547,-87.7187104056024,"(41.888893292654686, -87.71871040560235)"
"1068248",7716336,"09/19/2010 10:25:00 AM","086XX S AVALON AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1186135,1848003,2010,41.7380467584524,-87.5936261322839,"(41.73804675845243, -87.59362613228394)"
"1068272",7715172,"09/19/2010 10:00:00 AM","028XX S MILLARD AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1152462,1884747,2010,41.8396058037824,-87.7160299336977,"(41.83960580378239, -87.71602993369765)"
"1069080",7714810,"09/18/2010 02:45:00 PM","078XX S MAY ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1170057,1852627,2010,41.7510997673437,-87.6523977274239,"(41.75109976734374, -87.65239772742393)"
"1069134",7715048,"09/18/2010 01:30:00 PM","067XX S PULASKI RD","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1150905,1859464,2010,41.7702561415752,-87.7224029583703,"(41.77025614157522, -87.72240295837028)"
"1069193",7715494,"09/18/2010 12:02:00 PM","0000X S HALSTED ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1171013,1900207,2010,41.8816432196433,-87.6475028738072,"(41.88164321964328, -87.64750287380724)"
"1069265",7716201,"09/18/2010 10:15:00 AM","019XX N WOLCOTT AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1163426,1912729,2010,41.9161675291685,-87.6750091865197,"(41.91616752916846, -87.67500918651974)"
"1069621",7714131,"09/18/2010 12:01:00 AM","083XX S HERMITAGE AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1166089,1849438,2010,41.7424339490926,-87.66702897656,"(41.74243394909259, -87.66702897655998)"
"1069709",7713633,"09/17/2010 10:45:00 PM","042XX W WASHINGTON BLVD","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1148311,1900200,2010,41.8820915950022,-87.7308645062108,"(41.882091595002215, -87.7308645062108)"
"1069925",7713567,"09/17/2010 07:40:00 PM","046XX S ELLIS AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1183660,1874429,2010,41.8106201697699,-87.6018703485066,"(41.810620169769905, -87.60187034850658)"
"1069993",7713443,"09/17/2010 07:00:00 PM","040XX N CALIFORNIA AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1156952,1926759,2010,41.9548007417396,-87.6984126198831,"(41.95480074173963, -87.69841261988313)"
"1070074",7713265,"09/17/2010 05:40:00 PM","017XX N MONITOR AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1137206,1910813,2010,41.9114216874631,-87.7713873436302,"(41.91142168746306, -87.77138734363017)"
"1070549",7713525,"09/17/2010 08:00:00 AM","012XX W 71ST PL","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1169205,1857327,2010,41.7640156494035,-87.6553841528274,"(41.7640156494035, -87.65538415282742)"
"1070973",7718672,"09/16/2010 08:00:00 PM","004XX W GARFIELD BLVD","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1174415,1868295,2010,41.7939987874928,-87.6359623252314,"(41.79399878749283, -87.63596232523138)"
"1071086",7711686,"09/16/2010 06:01:00 PM","062XX N MILWAUKEE AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1133275,1940974,2010,41.994256410434,-87.7851200474087,"(41.99425641043402, -87.78512004740868)"
"1071509",7712246,"09/16/2010 10:00:00 AM","105XX S YATES AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1194168,1835610,2010,41.7038459585818,-87.5646011392342,"(41.70384595858176, -87.56460113923421)"
"1071521",7711117,"09/16/2010 09:50:00 AM","100XX S HAMILTON AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1163851,1837819,2010,41.7105968352478,-87.6755543664242,"(41.71059683524779, -87.67555436642417)"
"1071875",7821455,"09/15/2010 10:00:00 PM","023XX S MILLARD AVE","OFFENSE INVOLVING CHILDREN","AGG SEX ASSLT OF CHILD FAM MBR",1152441,1888373,2010,41.849556408928,-87.7160113527272,"(41.849556408927974, -87.71601135272721)"
"1072205",7709811,"09/15/2010 05:00:00 PM","025XX W 68TH ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1160667,1859520,2010,41.7702139570347,-87.6866176324205,"(41.77021395703472, -87.68661763242054)"
"1072545",7709300,"09/15/2010 10:00:00 AM","0000X W 103RD ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1177560,1836627,2010,41.7070274780234,-87.6253853440125,"(41.70702747802342, -87.62538534401247)"
"1072583",7731336,"09/15/2010 09:00:00 AM","026XX N MELVINA AVE","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1134580,1916945,2010,41.9282954312273,-87.780889465201,"(41.9282954312273, -87.78088946520096)"
"1072633",7709188,"09/15/2010 08:25:00 AM","019XX W PRYOR AVE","OFFENSE INVOLVING CHILDREN","CHILD ABANDONMENT",1165682,1831481,2010,41.6931657302032,-87.6690278989909,"(41.693165730203155, -87.6690278989909)"
"1072644",7710149,"09/15/2010 08:00:00 AM","061XX S HERMITAGE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1165771,1863986,2010,41.7823624027542,-87.6677817117212,"(41.782362402754224, -87.6677817117212)"
"1073303",7710134,"09/14/2010 04:00:00 PM","061XX S COTTAGE GROVE AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1182578,1864544,2010,41.7835201016129,-87.606145675401,"(41.78352010161285, -87.606145675401)"
"1073735",7728091,"09/14/2010 08:00:00 AM","070XX S WENTWORTH AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1176221,1858150,2010,41.7661194356974,-87.6296442902599,"(41.76611943569738, -87.6296442902599)"
"1073741",7708164,"09/14/2010 07:45:00 AM","058XX S SACRAMENTO AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1157334,1865925,2010,41.7878583334268,-87.6986618504412,"(41.787858333426776, -87.69866185044118)"
"1073908",7706551,"09/14/2010 12:00:00 AM","053XX N WINTHROP AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1167865,1935665,2010,41.9790102322524,-87.6580366885574,"(41.9790102322524, -87.65803668855736)"
"1074124",7707013,"09/13/2010 07:30:00 PM","012XX W 76TH ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1169298,1854465,2010,41.7561599354519,-87.6551259877191,"(41.75615993545191, -87.6551259877191)"
"1074158",7710172,"09/13/2010 07:00:00 PM","025XX S CALIFORNIA AVE","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1158070,1886991,2010,41.8456511491704,-87.695389774892,"(41.845651149170386, -87.69538977489205)"
"1074207",7706382,"09/13/2010 06:00:00 PM","026XX S INDIANA AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1178071,1887065,2010,41.8454230598392,-87.6219862520641,"(41.84542305983925, -87.62198625206406)"
"1074240",7706207,"09/13/2010 05:30:00 PM","001XX S HALSTED ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1171027,1899740,2010,41.8803614326928,-87.6474651709677,"(41.88036143269282, -87.6474651709677)"
"1074266",7706152,"09/13/2010 05:00:00 PM","025XX W THOMAS ST","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1159322,1907271,2010,41.9012758026027,-87.6902374184036,"(41.90127580260269, -87.6902374184036)"
"1074415",7705901,"09/13/2010 02:15:00 PM","049XX W MONROE ST","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1143537,1899169,2010,41.879353033427,-87.7484206131974,"(41.87935303342696, -87.74842061319738)"
"1074538",7708011,"09/13/2010 11:49:00 AM","001XX E 117TH PL","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1179221,1827098,2010,41.6808409194037,-87.6195919628811,"(41.68084091940373, -87.61959196288106)"
"1074564",7705991,"09/13/2010 11:07:00 AM","045XX N MAGNOLIA AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1167058,1930447,2010,41.9647092898234,-87.6611550266162,"(41.9647092898234, -87.6611550266162)"
"1074634",7706432,"09/13/2010 09:30:00 AM","132XX S ST LAWRENCE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABDUCTION",1182632,1817309,2010,41.6539002438284,-87.6074079092553,"(41.653900243828424, -87.60740790925534)"
"1074892",7706837,"09/13/2010 12:01:00 AM","092XX S BISHOP ST","OFFENSE INVOLVING CHILDREN","AGG CRIM SEX ABUSE FAM MEMBER",1168326,1843521,2010,41.7261490185415,-87.65900244372,"(41.72614901854149, -87.65900244372003)"
"1075064",7704469,"09/12/2010 09:15:00 PM","103XX S PROSPECT AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1167508,1836199,2010,41.7060738555568,-87.6622079158121,"(41.70607385555684, -87.66220791581208)"
"1075135",7706100,"09/12/2010 08:00:00 PM","057XX S HERMITAGE AVE","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1165695,1866737,2010,41.7899131058742,-87.6679823003774,"(41.78991310587416, -87.66798230037743)"
"1075231",7704416,"09/12/2010 06:30:00 PM","044XX S HONORE ST","OFFENSE INVOLVING CHILDREN","CONTRIBUTE CRIM DELINQUENCY JUVENILE",1164724,1875094,2010,41.8128662829364,-87.671306674224,"(41.8128662829364, -87.67130667422404)"
"1075359",7705881,"09/12/2010 04:30:00 PM","047XX N WINCHESTER AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1162522,1931401,2010,41.9674235440385,-87.6778058278128,"(41.96742354403852, -87.67780582781276)"
"1075388",7704127,"09/12/2010 04:00:00 PM","082XX S BURLEY AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1199290,1850716,2010,41.7451710437433,-87.5453394169362,"(41.74517104374331, -87.54533941693623)"
"1075521",7704483,"09/12/2010 01:00:00 PM","050XX W QUINCY ST","OFFENSE INVOLVING CHILDREN","CHILD ABUSE",1142834,1898571,2010,41.8777251652061,-87.7510168461475,"(41.87772516520609, -87.75101684614751)"
"1076228",7704207,"09/11/2010 07:00:00 PM","067XX S ADA ST","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1168455,1859826,2010,41.7708894155289,-87.6580611696605,"(41.77088941552894, -87.65806116966047)"
"1076332",7720027,"09/11/2010 05:00:00 PM","031XX N MANGO AVE","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE/HEALTH CHILD",1137448,1920441,2010,41.9378376411476,-87.770266041482,"(41.93783764114763, -87.770266041482)"
"1076573",7899698,"09/11/2010 12:00:00 PM","037XX W 66TH ST","OFFENSE INVOLVING CHILDREN","CRIM SEX ABUSE BY FAM MEMBER",1152740,1860546,2010,41.773189355168,-87.7156480335881,"(41.77318935516799, -87.71564803358812)"
"1076659",7702980,"09/11/2010 10:00:00 AM","079XX S PRINCETON AVE","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE",1175709,1852102,2010,41.7495344878501,-87.6317017416025,"(41.74953448785009, -87.63170174160248)"
